toi,tid,tfopwg_disp,pl_tranmid,pl_tranmiderrtot,pl_orbper,pl_orbpererrtot,pl_trandurh,pl_trandurherrtot,pl_trandep,pl_trandeperrtot,pl_rade,pl_radeerrtot,pl_insol,pl_insolerrtot,pl_eqt,pl_eqterrtot,st_tmag,st_tmagerrtot,st_dist,st_disterrtot,st_teff,st_tefferrtot,st_logg,st_loggerrtot,st_rad,st_raderrtot
1090.01,361034196,FP,2458628.963,0.0044,2.19296,0.0006,4.586,0.158,4933.74,1408.424,22.7769,17.3803,31883.5,0,3722,0,10.0196,0.012,566.502,22.431,7009.8,368.4,3.6,1.22,2.95,0.32
1091.01,193413306,PC,2459359.555,0.006014,1.725841,0.000033,3.674,0.644,2710,362.26,15.0024,7.15626,50469.2,0,4175,0,9.3529,0.012,321.671,7.569,7348,267.6,3.9,0.18,2.39,0.18
1092.01,387079085,FP,2458601.381,0.00122,1.1923,0.00006,3.119,0.048,3730,595.548,30.666,8.20754,40771.2,0,3958,0,9.0039,0.012,209.919,3.409,6534,272.8,3.95,0.18,2.04,0.18
1093.01,382331352,FP,2458601.338,0.0093,11.47606,0.00324,6.083,0.88,3050,2299.58,,0,,0,,0,10.0067,0.336,1710.22,1266.02,,0,,0,,0
1094.01,136274063,APC,2459360.161,0.002604,0.5971314,0.0000028,0.468,0.218,910,25.4294,9.08382,1.93194,1596.43,0,1760,0,9.9806,0.014,426.003,19.35,7710,280.4,3.98,0.16,2.28,0.18
1095.01,375223080,PC,2459307.386,0.00053,1.4821386,0.0000028,2.1867078,0.0676512,2102.65683,61.287036,13.7339261,1.1295096,18197.13545,0,2962.241804,0,10.4291,0.012,582.521,15.485,7066,267.4,3.78,0.18,2.6647301,0.21202
1096.01,375225453,FP,2459307.936,0.005504,0.9209526,0.000371,1.8602735,0.9295226,360.8801529,84.93229,5.7349089,8.5900832,32740.36294,0,3430.762244,0,10.11,0.012,490.288,10.096,6553,272.8,3.65,0.18,2.8908899,0.250554
1097.01,360630575,CP,2459376.411,0.003356,9.188506,0.0000576,2.492,0.306,460,0.85547,2.16591,0.24353,63.4589,0,786,0,8.7215,0.012,79.5561,0.2971,5876,248,4.48,0.16,0.98,0.08
1097.02,360630575,CP,2459344.462,0.00522,13.9028391,0.0027742,2.1264429,0.8219472,647.2701039,141.86258,2.6136848,2.666596,77.4841883,0,756.6987586,0,8.7215,0.012,79.5561,0.2971,5876,248,4.48,0.16,0.983215,0.089985
1098.01,383390264,CP,2458629.909,0.001674,10.1826983,0.0000258,2.8275109,0.5165996,667.4752458,90.511284,3.0538057,1.5917954,198.394783,0,957.1991659,0,8.7581,0.012,105.096,0.532,6153,388,4.34814,0.542838,1.14582,0.1019398
1099.01,290348383,CP,2460140.221,0.00198,6.441006,0.000012,1.812,1.01,914,93.6118,2.56374,0.38896,87.8902,0,853,0,7.3661,0.012,23.606,0.0358,4867,358,4.438,0,0.8,0.12
110.01,281459670,KP,2458328.04,0.000454,3.1743504,0.0000034,2.751086,0.061863,15457.32476,310.1005,14.9172256,1.6567802,718.9096994,0,1320.651823,0,11.6714,0.012,342.14,5.824,5943,0,4.42524,0,1.15706,0.1267338
1100.01,318608749,FP,2459044.495,0.005722,20.0731588,0.0001722,3.8449215,1.007881,1152.964546,136.70292,4.0506906,2.1255184,69.3993155,0,736.1368293,0,10.5135,0.012,205.43,2.379,6033,259,4.37,0.16,1.14849,0.1045226
1101.01,271581073,FP,2459058.793,0.00146,2.66903,0.00002,1.548,0.57,3110,3.10796,9.36823,1.001674,429.86,0,1268,0,10.5891,0.012,262.794,3.076,5803.5,241.8,4.07,0.16,1.56,0.16
1102.01,311890977,FP,2458627.804,0.00552,6.63371,0.00118,2.122,0.52,1555.34,4.08234,2.75375,0.32186,22.9987,0,610,0,10.5652,0.012,58.0624,0.1503,4138.1,188.4,4.54,0.24,0.63,0.06
1103.01,351603103,PC,2459037.656,0.005272,2.94308,0.00002,4.073,0.256,4490,2664.18,45.3525,0,2533.34,0,1976,0,10.5598,0.014,320.212,6.945,4437,248,,0,3.13,0
1104.01,451599528,FP,2459367.034,0.006216,341.2811281,0.0091742,6.303026,0.5457796,972.5797241,108.16896,4.7531892,0.6582384,121.1597998,0,846.173434,0,7.5622,0.012,70.0154,1.3568,6058.6,221,4.2,0.16,1.39203,0.120196
1105.01,274151135,PC,2460086.979,0.007882,10.8680523,0.000076,2.375,1.29,1553,219.676,2.90726,0.505632,20.7383,0,594,0,10.2809,0.012,79.5225,0.3695,4664,251.8,4.55,0.18,0.76,0.12
1106.01,384513078,PC,2458630.719,0.01656,11.1149,0.0059,2.26,0.9,900,7.19398,14.7645,0,21.9713,0,603,0,10.0717,0.012,523.425,24.585,5042,244,,0,4.94,0
1107.01,394561119,CP,2459336.074,0.000352,4.0782392,0.0000034,4.8475616,0.0509844,6046.695969,58.924606,13.898174,1.2520382,1619.008123,0,1617.82673,0,10.0068,0.012,281.314,4.034,6501,277.8,4.08,0.18,1.74836,0.1560904
1108.01,295599256,FP,2458655.549,0.00196,7.14386,0.00108,1.467,0.446,11146.4,107.7028,22.1531,3.95304,,0,,0,9.941,0.012,417.08,14.408,7860,440,4.15,0.14,1.91,0.22
1109.01,50309953,FP,2459083.352,0.00352,7.04083,0.00006,2.979,0.47,1580,917.494,8.46404,4.40468,852.336,0,1505,0,9.7906,0.012,102.238,0.437,5317,131.4,4.49,0.16,0.91,0.1
111.01,355703913,KP,2458326.105,0.000792,2.1061569,0.0000052,1.4688934,0.112556,12142.22385,1028.8566,13.086872,5.024416,691.8428073,0,1308.041753,0,13.183,0.012,508.842,7.792,5380,0,4.4337,0,0.940697,0
1110.01,446549905,FP,2460146.99,0.00076,2.4545635,0.000002,2.321,0.524,4248,108.5344,11.1276,0.934302,2162.73,0,1899,0,9.6789,0.012,243.838,5.318,6610,256.8,4.15,0.16,1.64,0.14
1111.01,412014494,FP,2460131.89,0.013524,11.4756978,0.000177,0.808,1.042,8341,4263.5,14.1098,8.36362,11.4585,0,512,0,9.3871,0.012,312.461,8.56,7262,269.6,4,0.16,2.13,0.16
1112.01,369864738,FP,2458626.542,0.0117,2.78186,0.001,2.456,0.856,490,2.32136,4.92567,0.663728,1323.21,0,1680,0,9.5162,0.012,292.085,3.885,6819,275.2,3.92,0.18,2.21,0.18
1113.01,290348382,FP,2460140.221,0.001864,6.4410082,0.0000132,1.798,0.608,7076,577.656,4.59203,0.351744,8.2114,0,471,0,9.66865,0.014,23.8853,0.1043,3469,314,4.71,0.02,0.53,0.04
1114.01,409934330,APC,2460148.616,0.000964,2.4887726,0.0000028,2.632,0.14,4852,159.6716,,0,773.3029498,0,1344.953181,0,8.1129,0.012,174.475,0,8048,0,4.438,0,,0
1115.01,379286801,APC,2458658.327,0.00218,4.45199,0.0007,2.109,0.174,8483.38,4164.58,15.8858,15.78084,1013.74,0,1571,0,10.526,0.012,359.215,16.206,6708.3,239.4,4.2,0.18,1.57,0.12
1116.01,304100538,PC,2458325.662,0.003792,5.0100708,0.000027,2.0644756,0.368078,409.4812214,83.235856,2.3107394,0.3927412,210.6631712,0,971.6657708,0,9.5268,0.012,94.4178,0.4947,5551,374,4.46214,0.743614,0.906282,0.097784
1117.01,295541511,PC,2459386.964,0.006076,2.2281625,0.0000302,2.015,0.56,630,2.39438,2.56778,0.357188,702.927,0,1434,0,10.4055,0.012,167.598,1.826,5731,265.6,4.43,0.16,1.02,0.1
1118.01,90919952,FP,2458660.163,0.00242,4.13812,0.00072,3.911,0.98,5560,5.13298,,0,613.964,0,1386,0,10.5084,0.012,,0,4898.4,177.4,,0,,0
1119.01,261369656,APC,2458666.522,0.00376,10.95663,0.00406,3.588,0.518,3830,2954.84,23.9726,17.64294,619.065,0,1389,0,10.5024,0.012,421.518,14.061,6456,254.4,3.92,0.18,2.07,0.2
112.01,388104525,KP,2460069.774,0.00073,2.4997996,0.0000008,2.865171,0.0195606,14621.20596,76.685814,13.8516093,1.4102586,907.8624196,0,1399.989438,0,11.6035,0.012,302.448,4.008,5650,0,4.28867,0,1.13732,0.1155528
1120.01,143257766,FP,2458656.451,0.00134,1.66226,0,3.321,0.168,6030,1.787172,13.3343,1.222342,7149.89,0,2561,0,10.4063,0.012,386.323,18.168,7301,283,4.23,0.16,1.64,0.14
1121.01,24094603,FP,2458658.611,0.01242,4.07611,0.004,2.062,1.006,1454.18,10.73492,,0,,0,,0,11.0605,0.012,338.644,14.04,,0,,0,,0
1122.01,304774444,FP,2460115.853,0.008438,3.6245513,0.0000236,3.042,1.198,1299,141.7158,4.3503,0,919.571,0,,0,10.2934,0.014,249.826,0,6317,0,,0,1.38,0
1123.01,469782185,APC,2458658.041,0.00052,1.20928,0.00004,1.886,0.05,11883.8,1651.636,15.1764,8.1988,,0,,0,10.2398,0.012,161.932,4.411,5159.8,312.6,4.23,0.16,1.27,0.14
1124.01,128790976,APC,2460149.392,0.002698,3.5187707,0.0000188,2.408,0.72,5634,5175.02,14.0061,5.1517,2000.01,0,1863,0,7.2235,0.012,75.7145,1.2173,6690,239.8,4.24,0.18,1.49,0.14
1125.01,80166433,PC,2459036.495,0.001604,0.7724825,0.0000136,1.3744974,0.3821184,211.3168519,28.704082,4.1624907,1.0208,60276.50005,0,3996.287792,0,8.0465,0.012,237.593,8.759,8271,287.8,3.95,0.14,2.5027299,0.1713518
1126.01,405862830,FP,2460122.432,0.004356,1.6268695,0.0000092,3.231,0.616,1502,97.3398,2.36498,0.297076,1946.23,0,1850,0,10.3579,0.012,97.8115,0.8843,5034,97.6,4.64,0.16,0.73,0.08
1127.01,269450900,FP,2458657.631,0.00268,2.32439,0.00042,4.453,0.118,2704.18,330.862,,0,68217.5,0,4502,0,7.3163,0.012,177.741,4.168,8268.5,536.4,3.93,0.14,,0
1128.01,425721385,FP,2458663.152,0.011,13.5499,0.01128,1.795,1.44,1180,38.2682,6.24633,1.676554,31.6652,0,660,0,9.7298,0.012,222.529,6.274,6209,262,4.09,0.16,1.63,0.16
1129.01,91576611,FP,2458659.069,0.00578,4.43651,0.00202,3.365,0.538,1520,1188.542,19.9664,12.6899,8233.41,0,2653,0,8.7823,0.014,247.414,5.81,7101.9,331.8,3.91,0.2,2.32,0.3
113.01,97409519,KP,2458327.053,0.001246,3.372877,0.000294,2.63426,0.087288,17163.60419,424.81174,14.201803,0.309578,615.165921,0,1270.187448,0,12.1893,0.012,448.637,15.016,6050,0,4.45061,0,1.02,0
1130.01,254113311,CP,2460144.137,0.004786,8.34998,0.00002,1.836,0.122,16680,30.2704,11.1424,2.12654,19.9348,0,588,0,10.1429,0.012,58.2609,0.3391,4236,244.6,4.52,0.2,0.74,0.14
1130.02,254113311,CP,2460126.924,0.001644,4.0686405,0.0005916,1.8373729,0.1555776,2650.095001,198.81172,3.7548333,1.1410332,84.108766,0,772.378302,0,10.1429,0.012,58.2609,0.3391,4236,244.6,4.52,0.2,0.741921,0.1351356
1131.01,198213332,PC,2458711.595,0.000336,0.5860366,0.0000098,0.8098934,0.0993596,410.5241553,42.293492,4.906408,3.2836444,26813.10571,0,3263.672181,0,9.2872,0.012,222.74,12.23,5579,270.8,3.67,0.16,2.39803,0.273844
1132.01,267489265,FP,2460351.8,0.004772,1.5502952,0.0000092,2.938,0.66,411,36.3338,3.34528,0.291036,10796.6,0,2839,0,9.2293,0.012,286.668,5.826,7851,145.8,4.17,0.14,1.86,0.1
1133.01,69997672,FP,2458684.235,0.0201,1.80709,0.00246,3.297,2.018,450,5.41668,4.86242,0.935804,7233.01,0,2569,0,9.11458,0.012,233.369,11.638,6244,249.6,3.84,0.18,2.2,0.22
1134.01,122220263,FP,2460333.438,0.01307,18.6922101,0.0002518,7.765,2.016,11126,370.228,18.1458,1.573566,282.175,0,1141,0,9.03609,0.012,170.732,1.624,6277,251.6,4.09,0.18,1.65,0.14
1135.01,154872375,CP,2460658.974,0.00037,8.0277326,0.0000026,4.284,0.042,5705,39.3138,9.06883,0.813794,248.619,0,1106,0,9.02855,0.012,114.048,0.614,5962.7,137.2,4.38,0.16,1.15,0.1
1136.01,142276270,CP,2459612.448,0.002896,12.5187279,0.0000632,5.38,0.4,2320,8.9305,5.58857,0.715628,626.362,0,1393,0,8.9361,0.012,84.5362,0.316,5729,262.2,4.47,0.16,0.98,0.1
1136.02,142276270,CP,2460366.027,0.003598,6.2586065,0.0000206,3.201,1.016,813,68.6778,2.51593,0.294696,232.392,0,1087,0,8.9361,0.012,84.5362,0.316,5729,262.2,4.47,0.16,0.98,0.1
1136.03,142276270,CP,2459594.183,0.005818,26.3208756,0.0002544,4.414,1.124,800,0.87041,2.71349,0.303586,26.4328,0,631,0,8.9361,0.012,84.5362,0.316,5729,262.2,4.47,0.16,0.98,0.1
1136.04,142276270,CP,2458697.756,0.00514,18.795547,0.0002074,4.3425576,0.8627486,470.6731965,111.07422,2.1597669,1.7658208,48.477077,0,672.9826313,0,8.9361,0.012,84.5362,0.316,5729,262.2,4.47,0.16,0.977727,0.0967034
1137.01,89389197,PC,2459770.241,0.003216,1.3206356,0.0003082,1.6000996,0.2339784,1052.4256,157.91854,34.7561624,68.45474,3652.258249,0,1982.71421,0,9.00558,0.012,419.435,10.306,4919.6,118,,0,6.3070302,0
1138.01,110428269,FP,2458684.205,0.00884,0.64971,0.00036,2.076,0.656,620,2.38088,6.23181,0.829268,83182,0,4731,0,8.90601,0.012,395.12,13.606,9994,1512.4,4.02,0.18,2.59,0.22
1139.01,202563254,PC,2460549.446,0.010576,4.4780798,0.0000514,4.513,2.862,1054,3580.9,11.3678,6.39604,31621.7,0,3715,0,8.86193,0.012,238.726,3.406,7947,647.4,4.2,0.16,1.83,0.12
114.01,25155310,KP,2458327.52,0.000122,3.2887898,0.0000006,3.4367717,0.0199754,7005.72479,27.591116,10.5135877,1.0370744,759.3373533,0,1338.839265,0,10.6103,0.012,216.526,1.864,5800,0,4.28004,0,1.24175,0.1221608
1140.01,320525204,FP,2460637.862,0.000296,13.7431084,0.0000036,2.285,0.13,5688,597.646,12.05,0,84.3234,0,844,0,8.88797,0.012,121.182,0.54,5941.5,323.8,,0,1.34,0
1141.01,159510109,FP,2460289.874,0.000082,16.9487087,0.0000012,4.2887767,0.002395,156467.548,83.14251,45.2204505,4.3984394,78.263287,0,758.5937679,0,8.8523,0.012,97.3391,0.5178,5894.7,180.6,4.37,0.16,1.1179,0.1087336
1142.01,284450803,FP,2460335.938,0.007968,3.3686634,0.0000438,3.012,1.202,3288,7412.26,42.2321,8.25796,9856.24,0,2775,0,8.64028,0.018,299.294,7.533,7518,286.4,3.82,0.18,2.68,0.2
1143.01,160268701,FP,2460352.734,0.00328,11.2071839,0.0000572,4.366,0.424,3276,1313.92,17.4989,2.77236,813.063,0,1487,0,8.63287,0.012,191.984,3.909,6152,151.8,3.84,0.18,2.24,0.2
1144.01,28230919,KP,2460554.347,0.000292,4.8878037,0.0000018,2.184,0.164,4279,49.0128,5.29152,0.673368,71.6805,0,810,0,8.5077,0.012,37.7647,0.0673,4757.3,261.2,4.56,0.18,0.76,0.1
1145.01,350995812,FP,2458685.816,0.00298,2.97164,0.00068,1.534,0.3,7350,1955.468,,0,3089.18,0,2076,0,8.5011,0.016,438.395,21.772,8562.5,1996.2,,0,,0
1146.01,21755546,FP,2459420.415,0.001722,0.660179,0.000083,1.6349369,0.2547408,473.0939303,55.656456,6.1672487,1.1143688,252487.7639,0,5717.153248,0,8.40386,0.012,411.307,13.8,8598.7,1950,4.1,0,2.62432,0
1147.01,288391628,FP,2460331.316,0.007702,10.9278415,0.0001204,2.468,1.426,2743,11976.38,49.1695,13.42644,270.142,0,1129,0,8.36544,0.012,218.258,6.634,6259,261.8,3.59,0.18,2.92,0.28
1148.01,349827430,KP,2460361.367,0.000694,5.5514888,0.0000054,4.335,0.908,9493,132.3438,15.8043,1.245936,802.858,0,1482,0,7.9179,0.012,96.5173,0.6245,6403.9,368.2,4.16,0.16,1.55,0.12
1149.01,117789567,APC,2459770.331,0.000816,2.3202418,0.0001228,2.3817612,0.0563354,5082.941706,140.62278,,0,22262.05136,0,3115.380123,0,7.9172,0.056,632.553,44.296,8737.5,2621.2,,0,,0
115.01,281541555,KP,2458329.903,0.001084,4.7423709,0.0000062,2.4988145,0.1330102,12650.81104,492.47556,10.5505922,0.409981,209.7699043,0,970.6340996,0,13.0417,0.012,453.808,7.788,5377,370,4.42476,4.00802,0.877585,0
1150.01,16740101,KP,2458683.458,0.000114,1.4810903,0.0000008,4.1588291,0.011641,6788.514539,57.3587,20.3402421,1.04471,33326.73049,0,3446.021057,0,7.58204,0.012,204.455,3.14,9435,348.2,4.11,0.12,2.28773,0.1170654
1151.01,69679391,KP,2460337.986,0.000108,3.4741012,0.0000004,3.317,0.026,15748,42.8036,21.2912,1.159554,3453.07,0,2084.333087,0,7.55216,0.012,136.426,1.623,8894.8,534.8,4.38,0.14,1.62,0.08
1152.01,237184773,FA,2459392.715,0.000738,6.5011911,0.0001562,5.5463587,0.0556436,4501.345406,66.02179,,0,214.9638584,0,976.5873888,0,8.0348,0.012,105.334,1.173,5485,1512.2,,0,,0
1153.01,154840461,APC,2460472.256,0.001766,6.0360758,0.0000072,1.255,0.334,987,929.022,9.86763,1.773096,464.097,0,1293,0,8.40534,0.012,147.134,1.237,6528.3,358.8,4.21,0.18,1.69,0.12
1154.01,459970307,PC,2460339.329,0.003946,21.745537,0.0000992,4.196,0.488,659,31.2212,2.10208,0.221242,28.2504,0,642,0,9.3188,0.012,93.8819,0.5335,5704,254.8,4.51,0.16,0.93,0.1
1155.01,161450762,FP,2458683.926,0.00672,1.32003,0.00074,3.175,0.572,552.468,1.144752,,0,,0,,0,9.711,2,,0,,0,,0,,0
1156.01,117256577,FP,2459443.85,0.00192,1.6865822,0.0000096,2.429,0.22,1770,982.792,,0,,0,,0,9.7032,1.2,6079.49,4370.58,,0,,0,,0
1157.01,147576037,FP,2459603.766,0.001568,13.0727479,0.0000368,3.044,0.396,4080,814.514,35.7944,16.34854,221.343,0,1074,0,9.6043,0.022,432.113,14.784,5709.8,234.6,3.37,0.16,3.59,0.36
1158.01,379931600,FP,2459446.176,0.004096,2.9258727,0.0001302,4.075,0.214,6720,930.288,24.4055,6.56176,3028.51,0,2066,0,9.5967,0.012,,0,4884.5,224.2,,0,1.3,0.12
1159.01,48188920,FP,2458683.947,0.00726,0.73774,0.0004,0.636,0.662,524.852,183.2164,5.28215,4.4327,,0,,0,9.5937,0.016,292.83,4.182,6449.5,247.4,3.94,0.2,2.1,0.16
116.01,238176110,KP,2458326.689,0.000148,2.7985802,0.0000006,2.3801043,0.0259866,16708.7152,110.126312,11.9514993,1.4651376,332.556249,0,1089.145817,0,11.0443,0.012,149.942,1.035,4920,0,4.49371,0,0.906655,0.1107538
1160.01,89510024,FP,2459446.147,0.006746,2.3664127,0.0001496,2.591,0.52,300,1.442528,,0,,0,,0,9.577,2,2320.13,1438.52,,0,,0,,0
1161.01,158324245,KP,2460556.484,0.00047,1.7635881,0.000001,3.092,0.036,6650,73.1936,,0,7685.79,0,2608,0,10.2306,0.028,519.096,58.209,7986.1,354.4,,0,,0
1162.01,13419950,PC,2460544.816,0.001526,7.3166682,0.0000126,3.255,1.266,3210,6.35812,,0,1221.82,0,1647,0,9.65306,0.032,348.481,13.357,8730,1958.2,,0,,0
1163.01,375542276,PC,2459441.801,0.00057,3.0771612,0.0000026,2.6914319,0.0400942,4703.284435,81.470504,,0,2636.865442,0,1827.644575,0,9.47751,0.012,148.342,13.745,9311.3,1417.8,,0,,0
1164.01,16102323,FP,2459822.313,0.003652,3.2077145,0.000032,2.708,0.534,9640,313.582,,0,,0,,0,9.329701,0.42,827.868,47.38,,0,,0,,0
1165.01,458478250,KP,2460352.823,0.000774,2.2552845,0.0000038,2.05,0.072,20820,820.696,14.688,1.445896,549.715,0,1348,0,9.76703,0.012,126.261,0.703,5787,219.8,4.5,0.16,0.96,0.1
1166.01,138361973,FP,2460556.103,0.001954,1.8824539,0.0000086,2.46,0.858,1391,2870.26,8.29008,2.76046,15173.2,0,3091,0,9.7604,0.012,153.743,1.186,5900.4,143.8,4.39,0.16,1.13,0.1
1167.01,232967666,FP,2458689.116,0.00764,15.196,0,1.792,1.356,1970,222.68,4.96345,0,,0,,0,10.3874,0.012,209.618,0,5807,0,,0,1.14,0
1168.01,41330864,FP,2460363.632,0.001994,2.1358631,0.000007,1.559,0.37,10325,7299.36,23.6019,4.73466,1540.95,0,1745,0,10.381,0.012,274.162,4.331,5969,147,4.17,0.18,1.5,0.14
1169.01,302518439,PC,2460323.761,0.001314,6.7075429,0.0000068,2.125,0.162,11920,182.1004,17.4647,5.18064,225.822,0,1079,0,10.6405,0.014,259,3.313,6134.3,841.2,,0,1.24,0.32
117.01,322307342,KP,2459063.656,0.00238,3.5862962,0.000306,3.3710943,0.1569296,5729.324686,229.56852,16.4747611,1.8383424,1787.595594,0,1658.39152,0,11.7806,0.012,603.955,20.405,5704.8,249.6,3.84,0.16,2.00441,0.211398
1170.01,294176967,FP,2460556.995,0.002412,1.8296155,0.000006,2.166,0.958,1406,4394.36,29.3616,11.38334,32867,0,3751,0,10.349,0.014,880.107,56.33,7875,184.2,3.61,0.16,3.5,0.3
1171.01,101929303,FP,2460541.381,0.002678,11.1876137,0.0000456,3.183,1.384,4924,15105.08,31.8624,12.20528,838.609,0,1499,0,10.3075,0.024,482.763,12.535,7266,391.6,4.06,0.16,2.05,0.14
1172.01,1717732429,FP,2460634.946,0.002252,7.8513949,0.0000538,6.835,1.016,22029,11854.2,,0,,0,,0,10.3018,0.014,875.061,148.449,,0,,0,,0
1173.01,232967440,CP,2460341.784,0.000596,7.0643978,0.0000038,2.424,0.366,8268,288.164,9.39131,1.05988,104.311,0,890,0,10.2938,0.012,132.353,0.919,5429.6,585,4.44,0.16,0.96,0.1
1174.01,154089169,CP,2460355.403,0.004536,8.9534775,0.0000436,2.696,0.632,1136,92.3564,2.35888,0.331526,45.5604,0,723,0,10.2549,0.012,94.6375,0.5002,5029.5,119.8,4.61,0.18,0.76,0.1
1175.01,30329585,FP,2459437.549,0.003038,7.5022708,0.0000736,2.605,0.378,1760,2.59372,5.55812,0.586656,129.866,0,940,0,10.2026,0.012,216.517,2.432,6229,259.6,4.31,0.16,1.27,0.12
1176.01,230088370,PC,2458695.362,0.00037,14.0077666,0.0000102,5.8727493,0.0374348,5924.834967,43.497146,12.4023108,1.0473882,264.4796635,0,1028.532029,0,10.1772,0.016,295.561,3.546,6557.7,166.6,4.18,0.18,1.57435,0.1324122
1177.01,169177766,FP,2460556.672,0.00272,1.692892,0.0000064,2.886,1.05,1418,1995.79,11.2371,0,187927,0,5800,0,10.1617,0.012,602.899,27.111,9121.5,454.2,4.21,0,2.1,0
1178.01,359496368,FP,2460646.784,0.002424,2.6652007,0.0000064,3.49,0.77,819,844.252,2.35964,0.688776,2905.35,0,2045,0,10.1358,0.014,36.7224,0.0552,4043.4,180.6,4.69,0.02,0.56,0.04
1179.01,148914726,APC,2460365.037,0.000816,1.2615323,0.0000008,1.039,0.312,2841,6502.5,8.67407,2.93582,1437.18,0,1715,0,10.1313,0.012,86.444,0.3013,4927.9,170.6,4.57,0.16,0.78,0.1
118.01,266980320,CP,2460175.749,0.002162,6.0344667,0.0000118,1.89,0.218,1800,100.1862,4.44029,0.48795,64.2648,0,788,0,9.179,0.012,94.1719,0.5024,5586,374,4.36763,0.540494,1.05,0.1
1180.01,158002130,CP,2460473.411,0.00218,9.6867516,0.0000206,2.512,0.994,1669,78.322,3.00336,0.436206,41.6645,0,707,0,10.112,0.012,72.0238,0.2647,4738.1,278.6,4.59,0.2,0.73,0.1
1181.01,229510866,CP,2460556.242,0.004294,2.1031647,0.000027,5.059,1.354,7142,4159.76,16.7087,1.51288,14140,0,3037,0,10.079,0.018,302.819,7.004,6122,249.4,3.93,0.16,1.93,0.18
1182.01,341544930,FP,2460386.222,0.00101,7.6416041,0.000015,2.654,0.486,6025,4460.78,27.538,5.41032,478.683,0,1303,0,10.0049,0.012,,0,6496.7,510.2,,0,2.05,0.26
1183.01,258777137,FP,2460654.566,0.000198,5.9294088,0.0000012,2.933,0.14,10226,230.926,10.8101,0,456.893,0,,0,9.9478,0.014,112.868,0,5095.6,2483,,0,1.06,0
1184.01,233087860,CP,2460558.35,0.001392,5.7484439,0.0000078,1.76,0.584,1041,63.901,2.35215,0.388056,75.272,0,820,0,9.9469,0.012,58.5946,0.1558,4534,255.2,4.61,0.2,0.69,0.12
1185.01,83210867,FP,2460532.183,0.00326,1.1967018,0.0000046,1.879,1.222,824,3506.26,10.3239,6.24234,25917.9,0,3534,0,9.94025,0.012,246.798,3.415,5997,299.8,4,0.16,1.73,0.16
1186.01,289539327,FP,2460649.255,0.001558,11.2464616,0.0000314,7.391,0.228,7576,421.084,17.6677,1.670316,365.938,0,1218,0,9.92402,0.012,294.85,4.821,6115.7,687.2,3.89,0.16,2.01,0.18
1187.01,372757221,PC,2460310.089,0.002306,2.5941968,0.0000072,0.861,0.58,907,177.0456,4.47229,0.63481,300.014,0,1159,0,9.9002,0.012,221.071,9.994,6389,248.8,4.26,0.18,1.4,0.14
1188.01,15247229,FP,2458687.193,0.00332,8.5112,0.00276,3.486,0.37,4172.76,3252.24,,0,,0,,0,9.886581,0.012,347.452,8.298,8156,338.6,4.35,0.16,,0
1189.01,112026224,PC,2459441.286,0.002072,3.9687994,0.0000268,1.07,0.734,1760,35.9732,,0,,0,,0,9.8744,0.014,,0,5286.9,894,,0,,0
119.01,278683844,PC,2460189.428,0.00179,5.5411114,0.0000092,2.467,0.876,633,23.5366,2.04482,0.248894,258.843,0,1117,0,9.2789,0.012,66.6187,0.2006,5332,368,4.56429,0.545434,0.82,0.1
119.02,278683844,PC,2460038.721,0.004262,10.6917268,0.0000424,3.002,1.506,535,40.2058,1.79811,0.233388,42.2657,0,710,0,9.2789,0.012,66.6187,0.2006,5332,368,4.56429,0.545434,0.82,0.1
1190.01,287196418,APC,2460553.885,0.002932,3.6950015,0.0000276,4.515,0.27,7655,471.956,14.1288,1.275446,2184.62,0,1904,0,9.80529,0.012,280.948,3.768,7106.7,373,4.2,0.16,1.63,0.14
1191.01,237185205,FP,2459441.423,0.0022,15.7335693,0.0001024,3.288,0.448,2540,1893.462,24.3218,15.08546,367.588,0,1219,0,9.7831,0.018,355.809,4.834,6800,268.8,3.91,0.16,2.21,0.18
1192.01,158276040,APC,2460524.906,0.001178,45.9403293,0.000054,3.768,0.998,14807,23741.4,28.3312,0,20.4053,0,,0,10.4999,0.012,283.025,0,6479.3,0,,0,1.28,0
1193.01,89643259,FP,2460337.368,0.00244,2.2219839,0.0000072,1.996,0.604,4394,3541.94,15.4416,0,7790.56,0,,0,10.4813,0.012,501.963,0,7166.8,280,,0,1.87,0
1194.01,147950620,CP,2460367.072,0.000674,2.3106428,0.0000018,1.294,0.088,6911,219.534,8.76741,0.99689,203.685,0,1052,0,10.4782,0.012,149.667,1.304,5339.9,310.4,4.41,0.18,0.99,0.12
1195.01,24364065,FP,2458686.847,0.01176,4.05135,0.00476,2.4,0.842,1132.23,8.13052,14.2359,1.921048,,0,,0,10.4717,0.022,500.014,14.633,4974.4,154.8,,0,3.85,0.24
1196.01,69068526,PC,2459785.498,0.001828,5.5376617,0.000019,2.517,0.788,5390,720.352,15.6557,8.74478,351.929,0,1206,0,10.4318,0.016,424.442,20.812,6689,308.2,3.96,0.18,2.06,0.2
1197.01,92677094,PC,2459787.132,0.00226,4.5960377,0.0000186,4.744,0.31,5000,230.018,16.2166,5.13472,2340.04,0,1937,0,10.4247,0.012,405.634,12.816,7649,580.2,4.04,0.16,2.12,0.14
